Casos,Grado 10,Grado 20,Grado 30,Grado 40,Grado 50,Grado 60,Grado 70,Grado 80,Grado 90,Grado 100,Grado 110,Grado 120,Grado 130,Grado 140,Grado 150,Grado 160,Grado 170,Grado 180,Grado 190,Grado 200,Grado 210,Grado 220,Grado 230,Grado 240,Grado 250,Grado 260,Grado 270,Grado 280,Grado 290,Grado 300,Grado 310,Grado 320,Grado 330,Grado 340,Grado 350,Grado 360,Grado 370,Grado 380,Grado 390,Grado 400,Grado 410,Grado 420,Grado 430,Grado 440,Grado 450,Grado 460,Grado 470,Grado 480,Grado 490,Grado 500,Grado 510,Grado 520,Grado 530,Grado 540,Grado 550,Grado 560,Grado 570,Grado 580,Grado 590,Grado 600,Grado 610,Grado 620,Grado 630,Grado 640,Grado 650,Grado 660,Grado 670,Grado 680,Grado 690,Grado 700,Grado 710,Grado 720,Grado 730,Grado 740,Grado 750,Grado 760,Grado 770,Grado 780,Grado 790,Grado 800,Grado 810,Grado 820,Grado 830,Grado 840,Grado 850,Grado 860,Grado 870,Grado 880,Grado 890,Grado 900,Grado 910,Grado 920,Grado 930,Grado 940,Grado 950,Grado 960,Grado 970,Grado 980,Grado 990,Grado 1000
Caso: 441,0.0000002000,0.0000005000,0.0000010000,0.0000017000,0.0000027000,0.0000039000,0.0000052000,0.0000069000,0.0000088000,0.0000109000,0.0000130000,0.0000157000,0.0000183000,0.0000213000,0.0000246000,0.0000279000,0.0000316000,0.0000354000,0.0000397000,0.0000442000,0.0000491000,0.0000536000,0.0000625000,0.0000640000,0.0000697000,0.0000750000,0.0000817000,0.0000875000,0.0000941000,0.0001010000,0.0001080000,0.0001143000,0.0001248000,0.0001304000,0.0001369000,0.0001452000,0.0001536000,0.0001621000,0.0001707000,0.0001993000,0.0002181000,0.0002282000,0.0002403000,0.0002555000,0.0002595000,0.0002740000,0.0002949000,0.0003106000,0.0002735000,0.0002828000,0.0002980000,0.0003074000,0.0003178000,0.0003473000,0.0003420000,0.0003548000,0.0003720000,0.0004063000,0.0004398000,0.0004799000,0.0005039000,0.0006313000,0.0004609000,0.0004883000,0.0004955000,0.0005216000,0.0005384000,0.0005419000,0.0005573000,0.0005741000,0.0005862000,0.0005930000,0.0006313000,0.0006326000,0.0006439000,0.0006496000,0.0006590000,0.0007339000,0.0006869000,0.0006945000,0.0007978000,0.0008316000,0.0008257000,0.0008384000,0.0008367000,0.0010405000,0.0008395000,0.0008489000,0.0008610000,0.0008742000,0.0008839000,0.0009054000,0.0009307000,0.0009495000,0.0009615000,0.0009867000,0.0010980000,0.0011818000,0.0011106000,0.0010892000
Caso: 442,0.0000002000,0.0000004000,0.0000009000,0.0000016000,0.0000026000,0.0000037000,0.0000050000,0.0000065000,0.0000083000,0.0000102000,0.0000125000,0.0000147000,0.0000176000,0.0000200000,0.0000234000,0.0000267000,0.0000302000,0.0000339000,0.0000679000,0.0000471000,0.0000524000,0.0000508000,0.0000559000,0.0000605000,0.0000663000,0.0000715000,0.0000772000,0.0000836000,0.0000891000,0.0000954000,0.0001032000,0.0001153000,0.0001163000,0.0001227000,0.0001304000,0.0001482000,0.0001594000,0.0001937000,0.0001967000,0.0001937000,0.0002039000,0.0002205000,0.0002553000,0.0002413000,0.0002532000,0.0002650000,0.0002923000,0.0002886000,0.0003012000,0.0003299000,0.0003268000,0.0003492000,0.0003981000,0.0003766000,0.0003898000,0.0003887000,0.0003705000,0.0003808000,0.0003977000,0.0004082000,0.0004247000,0.0004460000,0.0004622000,0.0004794000,0.0004919000,0.0005945000,0.0006151000,0.0006202000,0.0006490000,0.0005874000,0.0006031000,0.0006691000,0.0006401000,0.0007067000,0.0006931000,0.0007616000,0.0007039000,0.0007101000,0.0007289000,0.0007466000,0.0007458000,0.0007680000,0.0007932000,0.0007866000,0.0008023000,0.0008202000,0.0008704000,0.0008535000,0.0008655000,0.0008771000,0.0010072000,0.0009013000,0.0009047000,0.0009423000,0.0009826000,0.0010287000,0.0010216000,0.0010485000,0.0010687000,0.0010854000
Caso: 443,0.0000001000,0.0000004000,0.0000010000,0.0000017000,0.0000026000,0.0000037000,0.0000050000,0.0000067000,0.0000082000,0.0000102000,0.0000123000,0.0000149000,0.0000172000,0.0000201000,0.0000236000,0.0000267000,0.0000301000,0.0000338000,0.0000376000,0.0000420000,0.0000464000,0.0000522000,0.0000586000,0.0000609000,0.0000660000,0.0000709000,0.0000770000,0.0000841000,0.0000892000,0.0000959000,0.0001021000,0.0001089000,0.0001170000,0.0001236000,0.0001308000,0.0001379000,0.0001472000,0.0001544000,0.0001629000,0.0001710000,0.0001801000,0.0001902000,0.0002065000,0.0002076000,0.0002174000,0.0002271000,0.0002382000,0.0002475000,0.0002586000,0.0002685000,0.0002843000,0.0002917000,0.0003022000,0.0005359000,0.0006905000,0.0003598000,0.0003883000,0.0004146000,0.0004371000,0.0004628000,0.0004546000,0.0004796000,0.0005459000,0.0005482000,0.0005369000,0.0005554000,0.0005650000,0.0005974000,0.0006269000,0.0006579000,0.0006769000,0.0006836000,0.0007104000,0.0007426000,0.0007629000,0.0007394000,0.0007401000,0.0009321000,0.0010622000,0.0010702000,0.0008792000,0.0009157000,0.0008299000,0.0008244000,0.0008319000,0.0008429000,0.0008671000,0.0008808000,0.0013962000,0.0011027000,0.0016000000,0.0016331000,0.0016972000,0.0014228000,0.0009646000,0.0011277000,0.0012787000,0.0011997000,0.0012261000,0.0012354000
Caso: 444,0.0000002000,0.0000005000,0.0000011000,0.0000019000,0.0000029000,0.0000042000,0.0000057000,0.0000073000,0.0000095000,0.0000117000,0.0000142000,0.0000170000,0.0000199000,0.0000231000,0.0000266000,0.0000301000,0.0000343000,0.0000386000,0.0000434000,0.0000494000,0.0000527000,0.0000579000,0.0000631000,0.0000696000,0.0000751000,0.0000814000,0.0000902000,0.0000946000,0.0001017000,0.0001086000,0.0001165000,0.0001089000,0.0001155000,0.0001229000,0.0001316000,0.0001405000,0.0001458000,0.0001603000,0.0001641000,0.0001596000,0.0001647000,0.0001821000,0.0001802000,0.0001879000,0.0001937000,0.0002112000,0.0002343000,0.0002495000,0.0002404000,0.0002496000,0.0003085000,0.0002908000,0.0003039000,0.0003133000,0.0003256000,0.0003397000,0.0003504000,0.0003628000,0.0003758000,0.0003879000,0.0004027000,0.0004147000,0.0004347000,0.0004422000,0.0004576000,0.0004850000,0.0004850000,0.0005678000,0.0005167000,0.0005832000,0.0005539000,0.0005618000,0.0005788000,0.0005947000,0.0006094000,0.0006282000,0.0006439000,0.0006585000,0.0006766000,0.0006937000,0.0007190000,0.0007636000,0.0007457000,0.0007673000,0.0007840000,0.0008016000,0.0008221000,0.0008378000,0.0008604000,0.0008881000,0.0008994000,0.0009178000,0.0009781000,0.0010075000,0.0009790000,0.0009993000,0.0010222000,0.0010415000,0.0011024000,0.0010905000
Caso: 445,0.0000001000,0.0000004000,0.0000010000,0.0000017000,0.0000024000,0.0000037000,0.0000051000,0.0000065000,0.0000082000,0.0000102000,0.0000125000,0.0000148000,0.0000207000,0.0000204000,0.0000234000,0.0000267000,0.0000300000,0.0000340000,0.0000376000,0.0000422000,0.0000469000,0.0000506000,0.0000558000,0.0000614000,0.0000661000,0.0000712000,0.0000767000,0.0000829000,0.0000890000,0.0001132000,0.0001020000,0.0001088000,0.0001162000,0.0001230000,0.0001309000,0.0001379000,0.0001460000,0.0001563000,0.0001626000,0.0001716000,0.0001799000,0.0001891000,0.0002177000,0.0002075000,0.0002200000,0.0002271000,0.0002369000,0.0002470000,0.0002621000,0.0002688000,0.0002794000,0.0002906000,0.0003046000,0.0003147000,0.0003265000,0.0004143000,0.0003979000,0.0003706000,0.0003844000,0.0003998000,0.0004168000,0.0004255000,0.0004641000,0.0005160000,0.0004821000,0.0004825000,0.0005003000,0.0005125000,0.0005331000,0.0006484000,0.0005785000,0.0006031000,0.0006118000,0.0006228000,0.0006426000,0.0006601000,0.0006751000,0.0006981000,0.0007102000,0.0007351000,0.0007512000,0.0007686000,0.0008407000,0.0008328000,0.0008503000,0.0008695000,0.0008834000,0.0010503000,0.0011586000,0.0012955000,0.0009923000,0.0009883000,0.0009860000,0.0010236000,0.0010553000,0.0010242000,0.0010386000,0.0010412000,0.0010635000,0.0011025000
Caso: 446,0.0000002000,0.0000005000,0.0000010000,0.0000017000,0.0000027000,0.0000051000,0.0000050000,0.0000066000,0.0000084000,0.0000100000,0.0000124000,0.0000149000,0.0000175000,0.0000205000,0.0000234000,0.0000268000,0.0000301000,0.0000338000,0.0000379000,0.0000421000,0.0000461000,0.0000510000,0.0000681000,0.0000609000,0.0000660000,0.0000712000,0.0000779000,0.0000835000,0.0000893000,0.0001012000,0.0001021000,0.0001124000,0.0001198000,0.0001229000,0.0001304000,0.0001392000,0.0001460000,0.0001537000,0.0001624000,0.0001712000,0.0001830000,0.0001893000,0.0002011000,0.0002249000,0.0002245000,0.0002414000,0.0003801000,0.0003169000,0.0003148000,0.0003133000,0.0003199000,0.0003293000,0.0003520000,0.0003557000,0.0003693000,0.0003994000,0.0004083000,0.0004089000,0.0003811000,0.0003701000,0.0003910000,0.0004148000,0.0004163000,0.0004209000,0.0004354000,0.0004723000,0.0004640000,0.0004962000,0.0005097000,0.0005275000,0.0006292000,0.0006529000,0.0006459000,0.0007432000,0.0006074000,0.0006183000,0.0006433000,0.0007891000,0.0006835000,0.0007240000,0.0007112000,0.0007306000,0.0007626000,0.0007651000,0.0007849000,0.0007957000,0.0008078000,0.0008256000,0.0008523000,0.0008778000,0.0009001000,0.0010342000,0.0010922000,0.0010272000,0.0011535000,0.0010751000,0.0010569000,0.0010683000,0.0010876000,0.0011111000
Caso: 447,0.0000002000,0.0000004000,0.0000010000,0.0000016000,0.0000028000,0.0000039000,0.0000052000,0.0000067000,0.0000086000,0.0000106000,0.0000127000,0.0000153000,0.0000180000,0.0000209000,0.0000239000,0.0000274000,0.0000307000,0.0000345000,0.0000387000,0.0000427000,0.0000473000,0.0000523000,0.0000610000,0.0000625000,0.0000676000,0.0000734000,0.0000791000,0.0000850000,0.0000916000,0.0000983000,0.0001051000,0.0001320000,0.0001217000,0.0001262000,0.0001337000,0.0001413000,0.0001492000,0.0001679000,0.0001670000,0.0001758000,0.0001849000,0.0001937000,0.0002031000,0.0002244000,0.0002229000,0.0003510000,0.0003895000,0.0003764000,0.0002939000,0.0002904000,0.0002950000,0.0003313000,0.0003204000,0.0003441000,0.0003713000,0.0003858000,0.0004007000,0.0004133000,0.0004575000,0.0005704000,0.0004852000,0.0004662000,0.0006423000,0.0005153000,0.0004586000,0.0005283000,0.0005873000,0.0005999000,0.0005802000,0.0005992000,0.0005701000,0.0005604000,0.0005795000,0.0006034000,0.0005670000,0.0005947000,0.0006117000,0.0006408000,0.0006762000,0.0006715000,0.0007035000,0.0007032000,0.0007930000,0.0007684000,0.0007900000,0.0008323000,0.0010030000,0.0009442000,0.0009588000,0.0009315000,0.0009592000,0.0010526000,0.0010796000,0.0011285000,0.0011581000,0.0011192000,0.0010748000,0.0010932000,0.0011247000,0.0014316000
Caso: 448,0.0000004000,0.0000011000,0.0000022000,0.0000036000,0.0000056000,0.0000081000,0.0000107000,0.0000139000,0.0000179000,0.0000223000,0.0000267000,0.0000323000,0.0000376000,0.0000437000,0.0000506000,0.0000278000,0.0000316000,0.0000357000,0.0000398000,0.0000446000,0.0000560000,0.0000625000,0.0000680000,0.0000720000,0.0000697000,0.0000751000,0.0000812000,0.0000876000,0.0000968000,0.0001006000,0.0001331000,0.0001289000,0.0001386000,0.0001470000,0.0001545000,0.0001634000,0.0001723000,0.0001830000,0.0001931000,0.0002997000,0.0003973000,0.0004617000,0.0004371000,0.0004418000,0.0003933000,0.0004032000,0.0003951000,0.0002938000,0.0003046000,0.0003297000,0.0003408000,0.0003458000,0.0003593000,0.0003743000,0.0005622000,0.0004226000,0.0004183000,0.0004691000,0.0004565000,0.0004429000,0.0004217000,0.0004534000,0.0004883000,0.0004679000,0.0005012000,0.0005089000,0.0005542000,0.0006450000,0.0005411000,0.0005550000,0.0005657000,0.0005849000,0.0006333000,0.0006017000,0.0006161000,0.0006329000,0.0006498000,0.0006733000,0.0006757000,0.0006973000,0.0007122000,0.0007393000,0.0007491000,0.0007975000,0.0008833000,0.0008196000,0.0008504000,0.0008850000,0.0009082000,0.0009128000,0.0009296000,0.0009559000,0.0010615000,0.0011540000,0.0011505000,0.0011735000,0.0011690000,0.0011942000,0.0012060000,0.0012206000
Caso: 449,0.0000002000,0.0000006000,0.0000013000,0.0000021000,0.0000031000,0.0000045000,0.0000061000,0.0000077000,0.0000099000,0.0000121000,0.0000146000,0.0000174000,0.0000205000,0.0000235000,0.0000271000,0.0000310000,0.0000347000,0.0000389000,0.0000435000,0.0000482000,0.0000532000,0.0000585000,0.0000639000,0.0000695000,0.0000755000,0.0000816000,0.0000901000,0.0000973000,0.0001031000,0.0001096000,0.0001214000,0.0001266000,0.0001349000,0.0001431000,0.0001482000,0.0001563000,0.0001646000,0.0001745000,0.0001835000,0.0001930000,0.0002071000,0.0002207000,0.0002287000,0.0002397000,0.0002514000,0.0002622000,0.0002729000,0.0002858000,0.0003015000,0.0003171000,0.0003316000,0.0003438000,0.0003548000,0.0003685000,0.0003784000,0.0003880000,0.0004130000,0.0004057000,0.0003866000,0.0003984000,0.0004135000,0.0004296000,0.0004412000,0.0004534000,0.0004674000,0.0005006000,0.0004974000,0.0005141000,0.0005277000,0.0005440000,0.0005588000,0.0005773000,0.0005914000,0.0006158000,0.0006266000,0.0006608000,0.0006580000,0.0006736000,0.0006946000,0.0007193000,0.0007339000,0.0007492000,0.0007772000,0.0008023000,0.0008250000,0.0008413000,0.0008635000,0.0008846000,0.0009053000,0.0009232000,0.0009454000,0.0009653000,0.0009862000,0.0010052000,0.0011775000,0.0012168000,0.0012575000,0.0011706000,0.0011434000,0.0011417000
Caso: 450,0.0000002000,0.0000004000,0.0000009000,0.0000019000,0.0000034000,0.0000047000,0.0000060000,0.0000076000,0.0000087000,0.0000108000,0.0000129000,0.0000170000,0.0000184000,0.0000220000,0.0000244000,0.0000282000,0.0000342000,0.0000354000,0.0000403000,0.0000445000,0.0000496000,0.0000568000,0.0000662000,0.0000697000,0.0000726000,0.0000769000,0.0000809000,0.0000873000,0.0000959000,0.0001006000,0.0001084000,0.0001157000,0.0001239000,0.0001303000,0.0001389000,0.0001451000,0.0001541000,0.0001635000,0.0001749000,0.0001879000,0.0001887000,0.0001987000,0.0002082000,0.0002248000,0.0002560000,0.0002526000,0.0002691000,0.0002766000,0.0002771000,0.0002849000,0.0002956000,0.0003262000,0.0003225000,0.0003347000,0.0003435000,0.0003593000,0.0003729000,0.0003815000,0.0004413000,0.0004142000,0.0004245000,0.0004377000,0.0004647000,0.0004847000,0.0004922000,0.0005148000,0.0005264000,0.0005399000,0.0005663000,0.0005724000,0.0005982000,0.0006162000,0.0006297000,0.0006523000,0.0007047000,0.0006833000,0.0008034000,0.0006961000,0.0007169000,0.0007311000,0.0007645000,0.0007764000,0.0008072000,0.0008196000,0.0008855000,0.0008703000,0.0008940000,0.0009283000,0.0009341000,0.0009495000,0.0009656000,0.0010009000,0.0010138000,0.0010449000,0.0010695000,0.0010718000,0.0011230000,0.0011255000,0.0011688000,0.0013109000
Caso: 451,0.0000008000,0.0000031000,0.0000013000,0.0000021000,0.0000033000,0.0000056000,0.0000062000,0.0000082000,0.0000103000,0.0000238000,0.0000168000,0.0000183000,0.0000211000,0.0000263000,0.0000282000,0.0000444000,0.0000372000,0.0000534000,0.0000464000,0.0000509000,0.0000560000,0.0000624000,0.0000672000,0.0000732000,0.0000801000,0.0000838000,0.0000905000,0.0001070000,0.0000920000,0.0000977000,0.0001058000,0.0001124000,0.0001306000,0.0001412000,0.0001337000,0.0001420000,0.0001507000,0.0001584000,0.0001687000,0.0001755000,0.0001851000,0.0001937000,0.0002042000,0.0002169000,0.0002556000,0.0002373000,0.0002433000,0.0002528000,0.0002737000,0.0002771000,0.0003007000,0.0003037000,0.0003150000,0.0003251000,0.0003373000,0.0004068000,0.0004511000,0.0004286000,0.0004550000,0.0004705000,0.0004775000,0.0004698000,0.0004879000,0.0005037000,0.0005230000,0.0005379000,0.0005511000,0.0005370000,0.0005173000,0.0005290000,0.0005454000,0.0005614000,0.0005772000,0.0005929000,0.0006103000,0.0006417000,0.0007059000,0.0007511000,0.0006914000,0.0007050000,0.0007159000,0.0007298000,0.0007441000,0.0008674000,0.0010352000,0.0008439000,0.0007667000,0.0008033000,0.0008097000,0.0008255000,0.0008570000,0.0008854000,0.0009058000,0.0009222000,0.0009488000,0.0009827000,0.0010195000,0.0010356000,0.0010609000,0.0010689000
Caso: 452,0.0000001000,0.0000005000,0.0000009000,0.0000016000,0.0000025000,0.0000035000,0.0000049000,0.0000064000,0.0000081000,0.0000101000,0.0000141000,0.0000172000,0.0000267000,0.0000229000,0.0000234000,0.0000267000,0.0000300000,0.0000338000,0.0000379000,0.0000420000,0.0000461000,0.0000510000,0.0000559000,0.0000632000,0.0000659000,0.0000721000,0.0000776000,0.0000844000,0.0000908000,0.0000985000,0.0001040000,0.0001089000,0.0001161000,0.0001417000,0.0001303000,0.0001397000,0.0001476000,0.0001555000,0.0001661000,0.0001770000,0.0001788000,0.0001888000,0.0001981000,0.0002098000,0.0002172000,0.0002310000,0.0002389000,0.0002481000,0.0002686000,0.0002712000,0.0002816000,0.0002911000,0.0003081000,0.0003313000,0.0003280000,0.0003386000,0.0003532000,0.0003638000,0.0003759000,0.0003938000,0.0004018000,0.0004402000,0.0004354000,0.0004683000,0.0004861000,0.0004900000,0.0005485000,0.0005461000,0.0005632000,0.0005810000,0.0005768000,0.0005880000,0.0006086000,0.0006821000,0.0007928000,0.0007719000,0.0006803000,0.0006985000,0.0007171000,0.0007473000,0.0007475000,0.0008174000,0.0008002000,0.0008237000,0.0008464000,0.0008666000,0.0008926000,0.0009075000,0.0009290000,0.0009486000,0.0009745000,0.0012194000,0.0012967000,0.0011597000,0.0011125000,0.0016307000,0.0012483000,0.0011663000,0.0011792000,0.0012096000
Caso: 453,0.0000002000,0.0000005000,0.0000010000,0.0000018000,0.0000028000,0.0000040000,0.0000057000,0.0000074000,0.0000093000,0.0000112000,0.0000147000,0.0000179000,0.0000193000,0.0000227000,0.0000255000,0.0000293000,0.0000335000,0.0000376000,0.0000419000,0.0000466000,0.0000511000,0.0000565000,0.0000617000,0.0000671000,0.0000732000,0.0000792000,0.0000876000,0.0000926000,0.0000987000,0.0001063000,0.0001135000,0.0001209000,0.0001285000,0.0001363000,0.0001480000,0.0001529000,0.0001620000,0.0001712000,0.0001800000,0.0001898000,0.0002012000,0.0002100000,0.0002201000,0.0002314000,0.0002461000,0.0002720000,0.0002690000,0.0002745000,0.0002903000,0.0002966000,0.0003031000,0.0003139000,0.0003694000,0.0004072000,0.0004565000,0.0004638000,0.0004892000,0.0004934000,0.0004081000,0.0004311000,0.0004353000,0.0005756000,0.0004644000,0.0004768000,0.0004815000,0.0004946000,0.0005091000,0.0005137000,0.0005276000,0.0005432000,0.0005599000,0.0005745000,0.0005893000,0.0005942000,0.0006125000,0.0006251000,0.0006313000,0.0006962000,0.0007650000,0.0006942000,0.0007100000,0.0007978000,0.0007553000,0.0008686000,0.0008933000,0.0009159000,0.0008584000,0.0007910000,0.0008169000,0.0008173000,0.0009612000,0.0008919000,0.0009078000,0.0009256000,0.0009297000,0.0009533000,0.0011430000,0.0010849000,0.0010717000,0.0011014000
Caso: 454,0.0000001000,0.0000005000,0.0000010000,0.0000017000,0.0000026000,0.0000038000,0.0000049000,0.0000066000,0.0000083000,0.0000105000,0.0000124000,0.0000148000,0.0000174000,0.0000202000,0.0000233000,0.0000267000,0.0000300000,0.0000337000,0.0000379000,0.0000480000,0.0000531000,0.0000506000,0.0000558000,0.0000608000,0.0000662000,0.0000712000,0.0000793000,0.0000933000,0.0001005000,0.0001037000,0.0001139000,0.0001087000,0.0001160000,0.0001231000,0.0001318000,0.0001392000,0.0001497000,0.0001545000,0.0001624000,0.0001717000,0.0001807000,0.0001953000,0.0001994000,0.0002135000,0.0002197000,0.0002338000,0.0002436000,0.0002492000,0.0002597000,0.0002684000,0.0002886000,0.0002914000,0.0003023000,0.0003173000,0.0003308000,0.0003390000,0.0003747000,0.0003727000,0.0003874000,0.0003927000,0.0004022000,0.0004267000,0.0004294000,0.0004481000,0.0005074000,0.0004922000,0.0004864000,0.0005016000,0.0005183000,0.0005325000,0.0005507000,0.0005651000,0.0005807000,0.0006016000,0.0006176000,0.0007193000,0.0007297000,0.0007482000,0.0007610000,0.0007357000,0.0007229000,0.0007549000,0.0007489000,0.0007869000,0.0008207000,0.0008165000,0.0008303000,0.0008581000,0.0008646000,0.0008965000,0.0009071000,0.0009281000,0.0010140000,0.0011393000,0.0010981000,0.0010254000,0.0010346000,0.0010663000,0.0010889000,0.0011079000
Caso: 455,0.0000002000,0.0000004000,0.0000010000,0.0000016000,0.0000026000,0.0000038000,0.0000057000,0.0000067000,0.0000085000,0.0000104000,0.0000124000,0.0000147000,0.0000177000,0.0000205000,0.0000233000,0.0000267000,0.0000302000,0.0000356000,0.0000379000,0.0000449000,0.0000463000,0.0000508000,0.0000583000,0.0000626000,0.0000677000,0.0000734000,0.0000771000,0.0000831000,0.0000892000,0.0000959000,0.0001017000,0.0001102000,0.0001189000,0.0001272000,0.0001311000,0.0001382000,0.0001507000,0.0001565000,0.0001632000,0.0001732000,0.0001796000,0.0001889000,0.0002088000,0.0002105000,0.0002170000,0.0002267000,0.0002365000,0.0002474000,0.0002574000,0.0002688000,0.0002791000,0.0002916000,0.0003027000,0.0003140000,0.0003257000,0.0003381000,0.0003530000,0.0003642000,0.0003748000,0.0003889000,0.0004015000,0.0004240000,0.0004355000,0.0004535000,0.0004669000,0.0004970000,0.0004973000,0.0005125000,0.0005351000,0.0005604000,0.0005762000,0.0005893000,0.0006178000,0.0006244000,0.0006398000,0.0006594000,0.0006782000,0.0006945000,0.0007655000,0.0007292000,0.0007602000,0.0008000000,0.0008098000,0.0008277000,0.0008460000,0.0008764000,0.0009000000,0.0009168000,0.0009400000,0.0009513000,0.0009947000,0.0010148000,0.0010707000,0.0010750000,0.0011209000,0.0011113000,0.0011391000,0.0011557000,0.0011864000,0.0012477000
Caso: 456,0.0000002000,0.0000005000,0.0000011000,0.0000019000,0.0000029000,0.0000042000,0.0000055000,0.0000075000,0.0000092000,0.0000112000,0.0000138000,0.0000166000,0.0000194000,0.0000233000,0.0000275000,0.0000296000,0.0000332000,0.0000371000,0.0000436000,0.0000470000,0.0000551000,0.0000561000,0.0000617000,0.0000672000,0.0000730000,0.0000793000,0.0000855000,0.0000923000,0.0000999000,0.0001093000,0.0001134000,0.0001204000,0.0001292000,0.0001436000,0.0001658000,0.0001536000,0.0001632000,0.0001709000,0.0001850000,0.0001934000,0.0002036000,0.0002145000,0.0002222000,0.0002332000,0.0002920000,0.0002535000,0.0002680000,0.0002906000,0.0002876000,0.0002900000,0.0003090000,0.0003268000,0.0003483000,0.0003638000,0.0003558000,0.0003718000,0.0003695000,0.0003846000,0.0004902000,0.0004080000,0.0004222000,0.0004389000,0.0004533000,0.0004663000,0.0004818000,0.0004952000,0.0005133000,0.0005254000,0.0005435000,0.0005579000,0.0005767000,0.0005922000,0.0006071000,0.0006267000,0.0006425000,0.0006582000,0.0006780000,0.0006937000,0.0007109000,0.0007326000,0.0007487000,0.0007714000,0.0007911000,0.0008555000,0.0008227000,0.0008477000,0.0008680000,0.0009043000,0.0009094000,0.0009879000,0.0009883000,0.0010210000,0.0010325000,0.0010377000,0.0010671000,0.0012655000,0.0012476000,0.0012721000,0.0013243000,0.0012263000
Caso: 457,0.0000002000,0.0000004000,0.0000021000,0.0000020000,0.0000031000,0.0000040000,0.0000056000,0.0000072000,0.0000092000,0.0000111000,0.0000139000,0.0000164000,0.0000194000,0.0000224000,0.0000257000,0.0000293000,0.0000334000,0.0000422000,0.0000483000,0.0000529000,0.0000513000,0.0000565000,0.0000655000,0.0000706000,0.0000787000,0.0000789000,0.0000862000,0.0000919000,0.0001006000,0.0001099000,0.0001128000,0.0001209000,0.0001284000,0.0001375000,0.0001458000,0.0001536000,0.0001652000,0.0001723000,0.0001799000,0.0001985000,0.0002018000,0.0002100000,0.0002199000,0.0002297000,0.0002498000,0.0002516000,0.0002660000,0.0002759000,0.0003046000,0.0002995000,0.0003135000,0.0003278000,0.0003361000,0.0003475000,0.0003650000,0.0003792000,0.0003897000,0.0004071000,0.0004270000,0.0004484000,0.0004512000,0.0004625000,0.0005063000,0.0005746000,0.0006009000,0.0006503000,0.0005833000,0.0005751000,0.0005893000,0.0005891000,0.0006150000,0.0006784000,0.0006526000,0.0006567000,0.0006779000,0.0006947000,0.0007166000,0.0007703000,0.0007561000,0.0007498000,0.0007687000,0.0007915000,0.0008098000,0.0008342000,0.0008563000,0.0008797000,0.0009218000,0.0009108000,0.0009674000,0.0009572000,0.0009948000,0.0010045000,0.0010202000,0.0010434000,0.0010607000,0.0010922000,0.0011143000,0.0011346000,0.0011560000,0.0011850000
Caso: 458,0.0000002000,0.0000005000,0.0000010000,0.0000018000,0.0000027000,0.0000041000,0.0000053000,0.0000071000,0.0000087000,0.0000108000,0.0000132000,0.0000159000,0.0000185000,0.0000221000,0.0000253000,0.0000288000,0.0000327000,0.0000366000,0.0000409000,0.0000453000,0.0000505000,0.0000552000,0.0000604000,0.0000689000,0.0000757000,0.0000855000,0.0000873000,0.0000904000,0.0000976000,0.0001042000,0.0001098000,0.0001183000,0.0001284000,0.0001343000,0.0002015000,0.0001493000,0.0001612000,0.0001694000,0.0001768000,0.0001906000,0.0002004000,0.0002046000,0.0002222000,0.0002881000,0.0002518000,0.0002491000,0.0002564000,0.0002671000,0.0002899000,0.0002900000,0.0003037000,0.0003151000,0.0003874000,0.0003493000,0.0003543000,0.0003695000,0.0003803000,0.0003972000,0.0004455000,0.0004189000,0.0004387000,0.0004544000,0.0004643000,0.0004830000,0.0004978000,0.0005089000,0.0005259000,0.0005402000,0.0005574000,0.0005742000,0.0005910000,0.0006089000,0.0006246000,0.0006444000,0.0006897000,0.0006843000,0.0007061000,0.0007221000,0.0007545000,0.0007885000,0.0007655000,0.0007935000,0.0008488000,0.0008654000,0.0008403000,0.0008720000,0.0010434000,0.0009951000,0.0009596000,0.0009659000,0.0009667000,0.0010026000,0.0010042000,0.0010602000,0.0010672000,0.0011166000,0.0011371000,0.0011622000,0.0012000000,0.0011934000
